time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,characteristic,number
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,2. Children who are the responsibility of this LA placed outside the LA boundary,127
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,Net gain of children by responsible LA,275
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,1. Children who are the responsibility of other LAs placed within this LA boundary,42
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,2. Children who are the responsibility of this LA placed outside the LA boundary,89
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,Net gain of children by responsible LA,-47
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,1. Children who are the responsibility of other LAs placed within this LA boundary,108
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,2. Children who are the responsibility of this LA placed outside the LA boundary,170
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,Net gain of children by responsible LA,-62
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,1. Children who are the responsibility of other LAs placed within this LA boundary,254
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,2. Children who are the responsibility of this LA placed outside the LA boundary,190
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,Net gain of children by responsible LA,64
2018,Reporting year,National,E92000001,England,,,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,29860
2018,Reporting year,National,E92000001,England,,,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,30900
2018,Reporting year,National,E92000001,England,,,,,,Net gain of children by responsible LA,-1040
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,1850
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,1980
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Net gain of children by responsible LA,-130
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,5140
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,5270
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Net gain of children by responsible LA,-140
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,2500
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,2720
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Net gain of children by responsible LA,-220
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,2670
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,2160
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Net gain of children by responsible LA,510
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,4220
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,4190
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Net gain of children by responsible LA,30
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,2340
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,2340
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Net gain of children by responsible LA,-10
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,4830
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,6360
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Net gain of children by responsible LA,-1530
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,4330
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,3790
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Net gain of children by responsible LA,540
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,1990
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,2090
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Net gain of children by responsible LA,-90
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,1280
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,3080
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Net gain of children by responsible LA,-1810
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,1. Children who are the responsibility of other LAs placed within this LA boundary,3550
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,2. Children who are the responsibility of this LA placed outside the LA boundary,3270
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Net gain of children by responsible LA,280
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,1. Children who are the responsibility of other LAs placed within this LA boundary,78
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,2. Children who are the responsibility of this LA placed outside the LA boundary,106
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Net gain of children by responsible LA,-28
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,1. Children who are the responsibility of other LAs placed within this LA boundary,107
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,2. Children who are the responsibility of this LA placed outside the LA boundary,248
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Net gain of children by responsible LA,-141
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,1. Children who are the responsibility of other LAs placed within this LA boundary,75
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,2. Children who are the responsibility of this LA placed outside the LA boundary,141
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Net gain of children by responsible LA,-66
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,1. Children who are the responsibility of other LAs placed within this LA boundary,188
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,2. Children who are the responsibility of this LA placed outside the LA boundary,163
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Net gain of children by responsible LA,25
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,1. Children who are the responsibility of other LAs placed within this LA boundary,136
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,2. Children who are the responsibility of this LA placed outside the LA boundary,91
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Net gain of children by responsible LA,45
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,1. Children who are the responsibility of other LAs placed within this LA boundary,443
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,2. Children who are the responsibility of this LA placed outside the LA boundary,207
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Net gain of children by responsible LA,236
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,1. Children who are the responsibility of other LAs placed within this LA boundary,184
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,2. Children who are the responsibility of this LA placed outside the LA boundary,110
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Net gain of children by responsible LA,74
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,1. Children who are the responsibility of other LAs placed within this LA boundary,115
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,2. Children who are the responsibility of this LA placed outside the LA boundary,318
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Net gain of children by responsible LA,-203
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,1. Children who are the responsibility of other LAs placed within this LA boundary,157
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,2. Children who are the responsibility of this LA placed outside the LA boundary,86
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Net gain of children by responsible LA,71
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,1. Children who are the responsibility of other LAs placed within this LA boundary,62
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,2. Children who are the responsibility of this LA placed outside the LA boundary,140
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Net gain of children by responsible LA,-78
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,1. Children who are the responsibility of other LAs placed within this LA boundary,189
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,2. Children who are the responsibility of this LA placed outside the LA boundary,195
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Net gain of children by responsible LA,-6
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,1. Children who are the responsibility of other LAs placed within this LA boundary,118
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,2. Children who are the responsibility of this LA placed outside the LA boundary,176
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Net gain of children by responsible LA,-58
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,1. Children who are the responsibility of other LAs placed within this LA boundary,129
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,2. Children who are the responsibility of this LA placed outside the LA boundary,116
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Net gain of children by responsible LA,13
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,1. Children who are the responsibility of other LAs placed within this LA boundary,143
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,2. Children who are the responsibility of this LA placed outside the LA boundary,163
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Net gain of children by responsible LA,-20
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,1. Children who are the responsibility of other LAs placed within this LA boundary,113
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,2. Children who are the responsibility of this LA placed outside the LA boundary,162
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Net gain of children by responsible LA,-49
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,1. Children who are the responsibility of other LAs placed within this LA boundary,118
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,2. Children who are the responsibility of this LA placed outside the LA boundary,252
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Net gain of children by responsible LA,-134
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,1. Children who are the responsibility of other LAs placed within this LA boundary,141
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,2. Children who are the responsibility of this LA placed outside the LA boundary,208
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Net gain of children by responsible LA,-67
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,1. Children who are the responsibility of other LAs placed within this LA boundary,165
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,2. Children who are the responsibility of this LA placed outside the LA boundary,198
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Net gain of children by responsible LA,-33
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,1. Children who are the responsibility of other LAs placed within this LA boundary,210
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,2. Children who are the responsibility of this LA placed outside the LA boundary,151
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,Net gain of children by responsible LA,59
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,1. Children who are the responsibility of other LAs placed within this LA boundary,185
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,2. Children who are the responsibility of this LA placed outside the LA boundary,135
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Net gain of children by responsible LA,50
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,1. Children who are the responsibility of other LAs placed within this LA boundary,293
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,2. Children who are the responsibility of this LA placed outside the LA boundary,715
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Net gain of children by responsible LA,-422
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,1. Children who are the responsibility of other LAs placed within this LA boundary,196
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,2. Children who are the responsibility of this LA placed outside the LA boundary,228
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Net gain of children by responsible LA,-32
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,1. Children who are the responsibility of other LAs placed within this LA boundary,274
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,2. Children who are the responsibility of this LA placed outside the LA boundary,191
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Net gain of children by responsible LA,83
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,1. Children who are the responsibility of other LAs placed within this LA boundary,136
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,2. Children who are the responsibility of this LA placed outside the LA boundary,240
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Net gain of children by responsible LA,-104
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,1. Children who are the responsibility of other LAs placed within this LA boundary,280
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,2. Children who are the responsibility of this LA placed outside the LA boundary,113
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Net gain of children by responsible LA,167
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,1. Children who are the responsibility of other LAs placed within this LA boundary,243
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,2. Children who are the responsibility of this LA placed outside the LA boundary,244
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Net gain of children by responsible LA,-1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,1. Children who are the responsibility of other LAs placed within this LA boundary,171
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,2. Children who are the responsibility of this LA placed outside the LA boundary,147
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Net gain of children by responsible LA,24
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,1. Children who are the responsibility of other LAs placed within this LA boundary,247
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,2. Children who are the responsibility of this LA placed outside the LA boundary,115
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Net gain of children by responsible LA,132
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,1. Children who are the responsibility of other LAs placed within this LA boundary,183
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,2. Children who are the responsibility of this LA placed outside the LA boundary,151
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Net gain of children by responsible LA,32
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,1. Children who are the responsibility of other LAs placed within this LA boundary,251
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,2. Children who are the responsibility of this LA placed outside the LA boundary,532
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Net gain of children by responsible LA,-281
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,1. Children who are the responsibility of other LAs placed within this LA boundary,175
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,2. Children who are the responsibility of this LA placed outside the LA boundary,214
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Net gain of children by responsible LA,-39
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,1. Children who are the responsibility of other LAs placed within this LA boundary,258
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,2. Children who are the responsibility of this LA placed outside the LA boundary,188
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Net gain of children by responsible LA,70
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,1. Children who are the responsibility of other LAs placed within this LA boundary,180
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,2. Children who are the responsibility of this LA placed outside the LA boundary,192
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Net gain of children by responsible LA,-12
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,1. Children who are the responsibility of other LAs placed within this LA boundary,156
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,2. Children who are the responsibility of this LA placed outside the LA boundary,206
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Net gain of children by responsible LA,-50
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,1. Children who are the responsibility of other LAs placed within this LA boundary,888
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,2. Children who are the responsibility of this LA placed outside the LA boundary,411
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Net gain of children by responsible LA,477
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,1. Children who are the responsibility of other LAs placed within this LA boundary,71
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,2. Children who are the responsibility of this LA placed outside the LA boundary,246
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Net gain of children by responsible LA,-175
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,1. Children who are the responsibility of other LAs placed within this LA boundary,290
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,2. Children who are the responsibility of this LA placed outside the LA boundary,94
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Net gain of children by responsible LA,196
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,1. Children who are the responsibility of other LAs placed within this LA boundary,51
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,2. Children who are the responsibility of this LA placed outside the LA boundary,93
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Net gain of children by responsible LA,-42
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,1. Children who are the responsibility of other LAs placed within this LA boundary,85
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,2. Children who are the responsibility of this LA placed outside the LA boundary,49
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Net gain of children by responsible LA,36
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,1. Children who are the responsibility of other LAs placed within this LA boundary,28
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,2. Children who are the responsibility of this LA placed outside the LA boundary,80
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Net gain of children by responsible LA,-52
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,1. Children who are the responsibility of other LAs placed within this LA boundary,174
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,2. Children who are the responsibility of this LA placed outside the LA boundary,99
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Net gain of children by responsible LA,75
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,1. Children who are the responsibility of other LAs placed within this LA boundary,211
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,2. Children who are the responsibility of this LA placed outside the LA boundary,215
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Net gain of children by responsible LA,-4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,1. Children who are the responsibility of other LAs placed within this LA boundary,125
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,2. Children who are the responsibility of this LA placed outside the LA boundary,332
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Net gain of children by responsible LA,-207
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,1. Children who are the responsibility of other LAs placed within this LA boundary,147
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,2. Children who are the responsibility of this LA placed outside the LA boundary,226
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Net gain of children by responsible LA,-79
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,1. Children who are the responsibility of other LAs placed within this LA boundary,272
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,2. Children who are the responsibility of this LA placed outside the LA boundary,221
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Net gain of children by responsible LA,51
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,1. Children who are the responsibility of other LAs placed within this LA boundary,133
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,2. Children who are the responsibility of this LA placed outside the LA boundary,118
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Net gain of children by responsible LA,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,1. Children who are the responsibility of other LAs placed within this LA boundary,148
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,2. Children who are the responsibility of this LA placed outside the LA boundary,307
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Net gain of children by responsible LA,-159
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,1. Children who are the responsibility of other LAs placed within this LA boundary,300
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,2. Children who are the responsibility of this LA placed outside the LA boundary,366
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Net gain of children by responsible LA,-66
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,1. Children who are the responsibility of other LAs placed within this LA boundary,180
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,2. Children who are the responsibility of this LA placed outside the LA boundary,203
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Net gain of children by responsible LA,-23
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,1. Children who are the responsibility of other LAs placed within this LA boundary,282
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,2. Children who are the responsibility of this LA placed outside the LA boundary,70
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Net gain of children by responsible LA,212
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,1. Children who are the responsibility of other LAs placed within this LA boundary,74
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,2. Children who are the responsibility of this LA placed outside the LA boundary,319
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Net gain of children by responsible LA,-245
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,1. Children who are the responsibility of other LAs placed within this LA boundary,122
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,2. Children who are the responsibility of this LA placed outside the LA boundary,337
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Net gain of children by responsible LA,-215
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,1. Children who are the responsibility of other LAs placed within this LA boundary,13
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,2. Children who are the responsibility of this LA placed outside the LA boundary,24
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Net gain of children by responsible LA,-11
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,1. Children who are the responsibility of other LAs placed within this LA boundary,163
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,2. Children who are the responsibility of this LA placed outside the LA boundary,389
